0.3,0.75,1,50000,0.112918,0.214472,0.12098,0.0781949,0.202163,0,0.15433,0.116941,1600,0
0.3,0.75,1,0,0.12512,0.124434,0.124841,0.124829,0.125117,0.125325,0.125142,0.125192,1600,0
0.3,0.75,1,1000,0.0940461,0.216701,0.106072,0.108868,0.166695,0.0399859,0.124604,0.143028,1600,0
0.3,0.75,1,2000,0.109323,0.207096,0.118638,0.0890301,0.193363,0.0154363,0.143332,0.12378,1600,0
0.3,0.75,1,3000,0.114175,0.208305,0.120418,0.0862355,0.202377,0.00620586,0.145704,0.116579,1600,0
0.3,0.75,1,5000,0.111011,0.208275,0.127566,0.0768668,0.21053,0.000742969,0.15395,0.111057,1600,0
0.3,0.75,1,7000,0.116968,0.208255,0.120705,0.0846496,0.207268,0,0.149668,0.112486,1600,0
0.3,0.75,1,10000,0.116118,0.205844,0.123987,0.0781395,0.213919,0,0.149327,0.112666,1600,0
0.3,0.75,1,25000,0.116186,0.213524,0.121865,0.082532,0.207816,0,0.151383,0.106694,1600,0
0.3,0.75,1,50000,0.115467,0.211459,0.126909,0.0780738,0.19958,0,0.154795,0.113717,1600,0
0.35,0.75,1,0,0.124963,0.124905,0.12496,0.125409,0.124908,0.124972,0.125177,0.124708,1600,0
0.35,0.75,1,1000,0.0621414,0.235809,0.078243,0.135802,0.138061,0.0845086,0.0981383,0.167296,1600,0
0.35,0.75,1,2000,0.0718039,0.22917,0.0857945,0.130245,0.142338,0.0741668,0.11009,0.156392,1600,0
0.35,0.75,1,3000,0.0818344,0.227801,0.0951734,0.114346,0.151668,0.0583297,0.112928,0.15792,1600,0
0.35,0.75,1,5000,0.0815574,0.222631,0.0968383,0.113851,0.168079,0.049909,0.124069,0.143065,1600,0
0.35,0.75,1,7000,0.087123,0.22293,0.0976582,0.107915,0.173299,0.0388266,0.131506,0.140742,1600,0
0.35,0.75,1,10000,0.0950758,0.22045,0.107234,0.0967227,0.18008,0.0291984,0.136392,0.134848,1600,0
0.35,0.75,1,25000,0.0969785,0.2167,0.113375,0.0897945,0.184343,0.0200687,0.142884,0.135856,1600,0
0.35,0.75,1,50000,0.100709,0.213634,0.12223,0.0809859,0.209434,0.00435742,0.149771,0.118879,1600,0
0.35,0.75,1,0,0.124862,0.125059,0.125145,0.124987,0.125353,0.125044,0.124629,0.124923,1600,0
0.35,0.75,1,1000,0.0653238,0.223141,0.0807961,0.129767,0.137511,0.089275,0.101452,0.172734,1600,0
0.35,0.75,1,2000,0.0701848,0.227754,0.0837449,0.12506,0.147064,0.0771992,0.106663,0.16233,1600,0
0.35,0.75,1,3000,0.0758699,0.219216,0.0943477,0.124171,0.154865,0.0649656,0.11568,0.150885,1600,0
0.35,0.75,1,5000,0.0836172,0.222066,0.098598,0.111508,0.165515,0.0494359,0.123682,0.145577,1600,0
0.35,0.75,1,7000,0.079768,0.223437,0.0936582,0.111013,0.172052,0.0455187,0.1261,0.148453,1600,0
0.35,0.75,1,10000,0.0842637,0.224461,0.0989301,0.102165,0.177466,0.0391746,0.134815,0.138725,1600,0
0.35,0.75,1,25000,0.0984059,0.215987,0.114647,0.0858152,0.207373,0.011398,0.140718,0.125655,1600,0
0.35,0.75,1,50000,0.100698,0.222861,0.114408,0.0773281,0.211838,0,0.153011,0.119856,1600,0
