alpha,beta,gamma,mcs,s0,s1,s2,s3,s4,s5,s6,s7,length,stable
0.3,0.75,1,3000,0.0923063,0.197687,0.123469,0.078875,0.219619,0,0.156406,0.131637,400,0
0.3,0.75,1,5000,0.1123,0.201437,0.123619,0.0748875,0.226425,0,0.142088,0.119244,400,0
0.3,0.75,1,7000,0.0945312,0.199656,0.115256,0.0954,0.213787,0,0.150256,0.131112,400,0
0.3,0.75,1,10000,0.129225,0.221181,0.133887,0.079975,0.194319,0,0.14665,0.0947625,400,0
0.3,0.75,1,25000,0.104762,0.191794,0.117375,0.0752375,0.231594,0,0.123731,0.155506,400,0
0.3,0.75,1,50000,0.129731,0.205419,0.135813,0.0667375,0.200006,0,0.147094,0.1152,400,0
0.15,0.75,1,1000,0.13555,0.207825,0.13415,0.082325,0.155638,0.0210812,0.149913,0.113519,400,0
0.15,0.75,1,2000,0.148669,0.167744,0.161562,0.0845687,0.186638,0.00103125,0.137469,0.112319,400,0
0.15,0.75,1,3000,0.129206,0.176687,0.141306,0.0786875,0.190919,0.0018125,0.147594,0.133788,400,0
0.15,0.75,1,5000,0.138931,0.160856,0.166906,0.0773188,0.178475,0,0.150312,0.1272,400,0
0.15,0.75,1,7000,0.151275,0.1657,0.136838,0.107313,0.206019,0,0.135444,0.0974125,400,0
0.15,0.75,1,10000,0.139025,0.169662,0.148706,0.0879,0.198344,0,0.133275,0.123088,400,0
0.15,0.75,1,25000,0.1552,0.181212,0.1413,0.109475,0.189213,0,0.12575,0.09785,400,0
0.15,0.75,1,50000,0.123512,0.160544,0.162131,0.0753063,0.2029,0,0.149025,0.126581,400,0
0.35,0.75,1,1000,0.0794062,0.241487,0.0817937,0.09455,0.140225,0.0746375,0.104956,0.182944,400,0
0.35,0.75,1,2000,0.07635,0.210287,0.110613,0.103444,0.149656,0.0565375,0.116656,0.176456,400,0
0.35,0.75,1,3000,0.110981,0.205719,0.120288,0.0807188,0.162406,0.0670063,0.10945,0.143431,400,0
0.35,0.75,1,5000,0.0981438,0.230944,0.110306,0.0995313,0.154319,0.0550438,0.100575,0.151138,400,0
0.35,0.75,1,7000,0.0658563,0.207231,0.0970562,0.111844,0.162612,0.0648,0.126738,0.163862,400,0
0.35,0.75,1,10000,0.104425,0.2199,0.133387,0.0838,0.168806,0.0181625,0.155,0.116519,400,0
0.35,0.75,1,25000,0.0981687,0.206194,0.126175,0.0746,0.221931,0,0.13305,0.139881,400,0
0.35,0.75,1,50000,0.09765,0.197956,0.14105,0.0866062,0.154213,0,0.148594,0.173931,400,0
0.2,0.75,1,1000,0.12015,0.200419,0.133025,0.0761938,0.195988,0.0157562,0.127275,0.131194,400,0
0.2,0.75,1,2000,0.155525,0.185812,0.129775,0.0828875,0.201406,0.00184375,0.130219,0.112531,400,0
0.2,0.75,1,3000,0.127044,0.173762,0.133225,0.0915375,0.2081,0,0.138331,0.128,400,0
0.2,0.75,1,5000,0.1371,0.185375,0.147262,0.0728063,0.21725,0,0.131488,0.108719,400,0
0.2,0.75,1,7000,0.145162,0.184256,0.127562,0.086825,0.195619,0,0.134594,0.125981,400,0
0.2,0.75,1,10000,0.126931,0.185012,0.150844,0.0828563,0.19575,0,0.1383,0.120306,400,0
0.2,0.75,1,25000,0.131912,0.200525,0.149413,0.0799125,0.224213,0,0.111988,0.102038,400,0
0.2,0.75,1,50000,0.169681,0.171831,0.130825,0.0728625,0.180994,0,0.153431,0.120375,400,0
0.4,0.75,1,1000,0.02585,0.228206,0.0367688,0.196362,0.0696,0.190381,0.0355625,0.217269,400,0
0.4,0.75,1,2000,0,0.264781,7.5e-05,0.23165,0,0.250506,0,0.252987,400,0
0.4,0.75,1,3000,0,0.254131,0,0.238613,0,0.2441,0,0.263156,400,0
0.4,0.75,1,5000,0,0.248881,0,0.250625,0,0.247487,0,0.253006,400,0
0.4,0.75,1,7000,0,0.256613,0,0.240044,0,0.250119,0,0.253225,400,0
0.4,0.75,1,10000,0,0.253719,0,0.252756,0,0.255688,0,0.237838,400,0
0.4,0.75,1,25000,0,0.254613,0,0.247138,0,0.254306,0,0.243944,400,0
0.4,0.75,1,50000,0,0.240331,0,0.249875,0,0.275575,0,0.234219,400,0
0,0.75,1,2000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0,0.75,1,3000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0,0.75,1,5000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0,0.75,1,7000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0,0.75,1,10000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0,0.75,1,25000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0,0.75,1,50000,0.0023875,0.385831,0.00426875,0.2522,0.0543563,0.0839875,0.0210437,0.195925,400,1000
0.25,0.75,1,1000,0.116544,0.199131,0.1,0.100675,0.1849,0.0473563,0.132006,0.119387,400,0
0.25,0.75,1,2000,0.102781,0.20405,0.108406,0.0761813,0.254356,0.0110563,0.136075,0.107094,400,0
0.25,0.75,1,3000,0.121494,0.199625,0.153269,0.0754125,0.180319,0.00604375,0.160337,0.1035,400,0
0.25,0.75,1,5000,0.158312,0.191144,0.147237,0.0838187,0.177363,0,0.128287,0.113837,400,0
0.25,0.75,1,7000,0.118594,0.1711,0.126894,0.0929625,0.235194,0,0.124444,0.130812,400,0
0.25,0.75,1,10000,0.117344,0.226831,0.145881,0.08985,0.219281,0,0.11055,0.0902625,400,0
0.25,0.75,1,25000,0.135075,0.209475,0.143469,0.103013,0.164769,0,0.136944,0.107256,400,0
0.25,0.75,1,50000,0.113863,0.193569,0.136081,0.0861187,0.222944,0,0.130006,0.117419,400,0
0.05,0.75,1,1000,0.125262,0.184519,0.109306,0.101219,0.167625,0.0491,0.10585,0.157119,400,0
0.05,0.75,1,2000,0.143444,0.162531,0.147944,0.118375,0.158,0.0271875,0.130694,0.111825,400,0
0.05,0.75,1,3000,0.137856,0.169738,0.175388,0.0895,0.195756,0.0054375,0.1166,0.109725,400,0
0.05,0.75,1,5000,0.164131,0.165319,0.1624,0.0928063,0.173731,0,0.135937,0.105675,400,0
0.05,0.75,1,7000,0.167575,0.185537,0.136406,0.077875,0.162694,0,0.138063,0.13185,400,0
0.05,0.75,1,10000,0.146212,0.177962,0.1534,0.079125,0.174088,0,0.1456,0.123613,400,0
0.05,0.75,1,25000,0.141444,0.160963,0.132075,0.0979063,0.193631,0,0.147262,0.126719,400,0
0.05,0.75,1,50000,0.147413,0.178544,0.163706,0.0891563,0.175813,0,0.136606,0.108762,400,0
0.3,0.75,1,1000,0.0925938,0.202763,0.122463,0.0980063,0.175044,0.0420437,0.116031,0.151056,400,0
0.3,0.75,1,2000,0.1201,0.185363,0.1141,0.0903375,0.216388,0.0094375,0.123244,0.141031,400,0
0.3,0.75,1,3000,0.120713,0.189925,0.131562,0.0722875,0.190925,0.00738125,0.136838,0.150369,400,0
0.3,0.75,1,5000,0.11615,0.190594,0.126056,0.0703312,0.226219,0,0.156269,0.114381,400,0
0.3,0.75,1,7000,0.114331,0.192975,0.137988,0.0748438,0.208456,0,0.143737,0.127669,400,0
0.3,0.75,1,10000,0.109981,0.192981,0.120637,0.0792438,0.230513,0,0.154938,0.111706,400,0
0.3,0.75,1,25000,0.120925,0.204725,0.132775,0.056875,0.212613,0,0.135194,0.136894,400,0
0.3,0.75,1,50000,0.113194,0.207256,0.144662,0.0860438,0.18285,0,0.14945,0.116544,400,0
0.1,0.75,1,1000,0.150281,0.17685,0.141231,0.102275,0.139187,0.0216187,0.115212,0.153344,400,0
0.1,0.75,1,2000,0.137412,0.159287,0.14815,0.0840188,0.195669,0.00404375,0.139288,0.132131,400,0
0.1,0.75,1,3000,0.142256,0.173225,0.161419,0.0844125,0.177231,0.0005375,0.146375,0.114544,400,0
0.1,0.75,1,5000,0.151931,0.190444,0.134994,0.0835,0.184381,0,0.142681,0.112069,400,0
0.1,0.75,1,7000,0.147644,0.166325,0.15465,0.0891938,0.200112,0,0.138731,0.103344,400,0
0.1,0.75,1,10000,0.168006,0.177794,0.169794,0.10495,0.159806,0,0.111175,0.108475,400,0
0.1,0.75,1,25000,0.168038,0.182631,0.152356,0.0899812,0.188713,0,0.133594,0.0846875,400,0
0.1,0.75,1,50000,0.151438,0.152594,0.152069,0.0919688,0.193706,0,0.138862,0.119362,400,0
0.35,0.75,1,1000,0.0630813,0.212787,0.0886437,0.137075,0.100131,0.111187,0.0885625,0.198531,400,0
0.35,0.75,1,2000,0.0599063,0.256469,0.0622875,0.157225,0.102112,0.110081,0.0770062,0.174912,400,0
0.35,0.75,1,3000,0.0498063,0.221675,0.079225,0.156306,0.13045,0.110137,0.0787812,0.173619,400,0
0.35,0.75,1,5000,0.054075,0.192744,0.0829813,0.151175,0.145131,0.106819,0.0997312,0.167344,400,0
0.35,0.75,1,7000,0.064375,0.228612,0.0761813,0.142769,0.111156,0.123213,0.0669625,0.186731,400,0
0.35,0.75,1,10000,0.020725,0.217925,0.0299312,0.236981,0.0410937,0.222913,0.0225,0.207931,400,0
0.35,0.75,1,25000,0,0.245981,0,0.251625,0,0.258213,0,0.244181,400,0
0.35,0.75,1,50000,0,0.261969,0,0.239175,0,0.244344,0,0.254512,400,0
0.15,0.75,1,1000,0.132744,0.170881,0.128925,0.0914375,0.164906,0.026,0.111619,0.173487,400,0
0.15,0.75,1,2000,0.144831,0.18645,0.140256,0.0875812,0.173594,2.5e-05,0.15085,0.116413,400,0
0.15,0.75,1,3000,0.139394,0.180481,0.149144,0.0721062,0.169306,0,0.143638,0.145931,400,0
0.15,0.75,1,5000,0.158975,0.200563,0.124644,0.0700375,0.16885,0,0.150869,0.126062,400,0
0.15,0.75,1,7000,0.133831,0.187281,0.150106,0.087275,0.182225,0,0.131713,0.127569,400,0
0.15,0.75,1,10000,0.169544,0.191856,0.1634,0.0891875,0.14215,0,0.134362,0.1095,400,0
0.15,0.75,1,25000,0.140206,0.168,0.129481,0.105737,0.194188,0,0.136556,0.125831,400,0
0.15,0.75,1,50000,0.1477,0.198994,0.135269,0.1007,0.194531,0,0.126431,0.096375,400,0
0.4,0.75,1,1000,0.0241813,0.272694,0.0394188,0.182863,0.0575312,0.156494,0.0448687,0.22195,400,0
0.4,0.75,1,2000,0.005175,0.233575,0.00364375,0.256269,0.0057375,0.258906,0.00613125,0.230563,400,0
0.4,0.75,1,3000,0,0.230338,0,0.258556,0,0.278656,0,0.23245,400,0
0.4,0.75,1,5000,0,0.261756,0,0.261512,0,0.224231,0,0.2525,400,0
0.4,0.75,1,7000,0,0.269425,0,0.238431,0,0.243025,0,0.249119,400,0
0.4,0.75,1,10000,0,0.2396,0,0.251038,0,0.263912,0,0.24545,400,0
0.4,0.75,1,25000,0,0.247631,0,0.232506,0,0.254625,0,0.265238,400,0
0.4,0.75,1,50000,0,0.235363,0,0.246487,0,0.262594,0,0.255556,400,0
0,0.75,1,1000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,0
0,0.75,1,2000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0,0.75,1,3000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0,0.75,1,5000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0,0.75,1,7000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0,0.75,1,10000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0,0.75,1,25000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0,0.75,1,50000,0.0021875,0.370294,0.00458125,0.278531,0.045375,0.0855,0.01815,0.195381,400,1250
0.2,0.75,1,1000,0.128175,0.1836,0.163837,0.087875,0.144325,0.0201875,0.136588,0.135412,400,0
0.2,0.75,1,2000,0.13365,0.180156,0.16425,0.0906688,0.1742,0.0052125,0.141575,0.110287,400,0
0.2,0.75,1,3000,0.136013,0.173588,0.120369,0.0944438,0.173125,0,0.14905,0.153413,400,0
0.2,0.75,1,5000,0.12575,0.169875,0.148644,0.0900438,0.185231,0,0.150719,0.129738,400,0
0.2,0.75,1,7000,0.152075,0.188963,0.137719,0.0662188,0.187862,0,0.140994,0.126169,400,0
0.2,0.75,1,10000,0.155781,0.180081,0.151219,0.0816125,0.190713,0,0.126256,0.114337,400,0
0.2,0.75,1,25000,0.141156,0.17805,0.153125,0.0860812,0.164319,0,0.136544,0.140725,400,0
0.2,0.75,1,50000,0.126688,0.221137,0.118313,0.0720438,0.201594,0,0.1499,0.110325,400,0
0.05,0.75,1,1000,0.108956,0.207975,0.120881,0.123563,0.140281,0.0881062,0.0994938,0.110744,400,0
0.05,0.75,1,2000,0.136238,0.193294,0.138425,0.0921312,0.141225,0.0426625,0.132094,0.123931,400,0
0.05,0.75,1,3000,0.150406,0.167269,0.151944,0.0742375,0.187056,0.00570625,0.137144,0.126238,400,0
0.05,0.75,1,5000,0.167144,0.185331,0.154312,0.081675,0.185781,0,0.109369,0.116388,400,0
0.05,0.75,1,7000,0.155456,0.166387,0.172019,0.0992438,0.174512,0,0.130062,0.102319,400,0
0.05,0.75,1,10000,0.158075,0.172075,0.142162,0.081725,0.172819,0,0.1425,0.130644,400,0
0.05,0.75,1,25000,0.146625,0.191275,0.136444,0.0796625,0.199894,0,0.137331,0.108769,400,0
0.05,0.75,1,50000,0.157819,0.193325,0.148394,0.0938062,0.176581,0,0.107112,0.122963,400,0
0.25,0.75,1,1000,0.105338,0.191119,0.122669,0.108938,0.182381,0.0384562,0.11875,0.13235,400,0
0.25,0.75,1,2000,0.118188,0.1958,0.136712,0.09075,0.201313,0.0186187,0.122362,0.116256,400,0
0.25,0.75,1,3000,0.1139,0.193188,0.128637,0.111194,0.209906,0.004975,0.124944,0.113256,400,0
0.25,0.75,1,5000,0.125806,0.182462,0.125131,0.0745,0.233975,0,0.1447,0.113425,400,0
0.25,0.75,1,7000,0.128587,0.190825,0.143806,0.0690188,0.196137,0,0.15265,0.118975,400,0
0.25,0.75,1,10000,0.109537,0.220138,0.130644,0.0841563,0.183713,0,0.129181,0.142631,400,0
0.25,0.75,1,25000,0.137769,0.187575,0.135981,0.0900938,0.203025,0,0.147731,0.097825,400,0
0.25,0.75,1,50000,0.122287,0.187694,0.13485,0.0789563,0.233887,0,0.14275,0.099575,400,0
0.1,0.75,1,1000,0.129481,0.175425,0.155262,0.100331,0.157587,0.0255688,0.13325,0.123094,400,0
0.1,0.75,1,2000,0.157694,0.1893,0.136156,0.0820312,0.192812,0.00206875,0.127125,0.112812,400,0
0.1,0.75,1,3000,0.138719,0.159163,0.144225,0.09405,0.193469,0.00295,0.138112,0.129312,400,0
0.1,0.75,1,5000,0.136369,0.181394,0.143338,0.101038,0.190963,0,0.120006,0.126894,400,0
0.1,0.75,1,7000,0.148069,0.179219,0.158331,0.0822875,0.179475,0,0.13715,0.115469,400,0
0.1,0.75,1,10000,0.147469,0.182019,0.156475,0.0917375,0.155356,0,0.138594,0.12835,400,0
0.1,0.75,1,25000,0.132362,0.195969,0.144681,0.0802937,0.198769,0,0.151419,0.0965063,400,0
0.1,0.75,1,50000,0.146206,0.164769,0.173656,0.0905563,0.187556,0,0.133112,0.104144,400,0
0.3,0.75,1,1000,0.0720937,0.22145,0.111931,0.11485,0.164625,0.0527063,0.111888,0.150456,400,0
0.3,0.75,1,2000,0.0868125,0.228175,0.120838,0.09725,0.200862,0.0152938,0.107713,0.143056,400,0
0.3,0.75,1,3000,0.104194,0.204194,0.121631,0.0999188,0.216744,0.00120625,0.125494,0.126619,400,0
0.3,0.75,1,5000,0.104137,0.199944,0.109581,0.0706625,0.244838,0,0.148762,0.122075,400,0
0.3,0.75,1,7000,0.131575,0.186438,0.129325,0.0914313,0.176006,0,0.156413,0.128812,400,0
0.3,0.75,1,10000,0.102456,0.197981,0.132581,0.0644875,0.212144,0,0.143956,0.146394,400,0
0.3,0.75,1,25000,0.107394,0.200937,0.110412,0.091175,0.220469,0,0.142538,0.127075,400,0
0.3,0.75,1,50000,0.107269,0.174313,0.141487,0.060225,0.249156,0,0.143875,0.123675,400,0
0.15,0.75,1,1000,0.135069,0.211469,0.139031,0.0781562,0.163419,0.0105313,0.124075,0.13825,400,0
0.15,0.75,1,2000,0.141281,0.179037,0.146494,0.0817313,0.201806,0,0.131594,0.118056,400,0
0.15,0.75,1,3000,0.155156,0.165325,0.163425,0.0602437,0.164675,0,0.162862,0.128312,400,0
0.15,0.75,1,5000,0.1384,0.212656,0.142881,0.0915563,0.200275,0,0.1077,0.106531,400,0
0.15,0.75,1,7000,0.146269,0.183969,0.171631,0.0802438,0.167381,0,0.134781,0.115725,400,0
0.15,0.75,1,10000,0.129325,0.176925,0.141125,0.0808813,0.232387,0,0.132775,0.106581,400,0
0.15,0.75,1,25000,0.15085,0.185706,0.147913,0.0737125,0.184562,0,0.1528,0.104456,400,0
0.15,0.75,1,50000,0.121025,0.175375,0.129463,0.09545,0.217738,0,0.143838,0.117112,400,0
0.35,0.75,1,1000,0.0589312,0.237431,0.0842938,0.154519,0.117094,0.093925,0.0766562,0.17715,400,0
0.35,0.75,1,2000,0.0607,0.21585,0.0666563,0.14385,0.147487,0.104544,0.0840812,0.176831,400,0
0.35,0.75,1,3000,0.0604,0.231775,0.0763313,0.139788,0.12075,0.103044,0.089975,0.177937,400,0
0.35,0.75,1,5000,0.0299,0.227313,0.0562625,0.169187,0.0800125,0.16115,0.0599625,0.216213,400,0
0.35,0.75,1,7000,0.023,0.237531,0.0255875,0.217756,0.0573625,0.182644,0.033525,0.222594,400,0
0.35,0.75,1,10000,0,0.243481,8.125e-05,0.263025,0.00065625,0.251231,0.0006125,0.240913,400,0
0.35,0.75,1,25000,0,0.249194,0,0.254287,0,0.262419,0,0.2341,400,0
0.35,0.75,1,50000,0,0.228631,0,0.24575,0,0.255031,0,0.270587,400,0
0.2,0.75,1,1000,0.135819,0.162963,0.122531,0.111925,0.192244,0.01815,0.139987,0.116381,400,0
0.2,0.75,1,2000,0.134369,0.192906,0.135894,0.123906,0.181281,0.0063875,0.116225,0.109031,400,0
0.2,0.75,1,3000,0.159175,0.180462,0.144581,0.0885625,0.175025,0,0.120125,0.132069,400,0
0.2,0.75,1,5000,0.155425,0.185206,0.136044,0.0771125,0.191756,0,0.150325,0.104131,400,0
0.2,0.75,1,7000,0.133813,0.183331,0.137119,0.080375,0.196794,0,0.144187,0.124381,400,0
0.2,0.75,1,10000,0.1305,0.178419,0.133319,0.0866313,0.223419,0,0.115363,0.13235,400,0
0.2,0.75,1,25000,0.125356,0.182487,0.156344,0.0828688,0.224369,0,0.125325,0.10325,400,0
0.2,0.75,1,50000,0.1324,0.178663,0.133906,0.06755,0.218681,0,0.1361,0.1327,400,0
0.4,0.75,1,1000,0.0489812,0.209969,0.0736813,0.19255,0.0892813,0.129238,0.0614625,0.194837,400,0
0.4,0.75,1,2000,0.0130688,0.227269,0.0213937,0.233088,0.0273688,0.2093,0.0265188,0.241994,400,0
0.4,0.75,1,3000,0,0.236388,0,0.243981,0,0.260487,0,0.259144,400,0
0.4,0.75,1,5000,0,0.231494,0,0.248781,0,0.258862,0,0.260862,400,0
0.4,0.75,1,7000,0,0.253369,0,0.2447,0,0.239813,0,0.262119,400,0
0.4,0.75,1,10000,0,0.251437,0,0.260044,0,0.234981,0,0.253538,400,0
0.4,0.75,1,25000,0,0.246144,0,0.258006,0,0.237863,0,0.257987,400,0
0.4,0.75,1,50000,0,0.257606,0,0.247456,0,0.250806,0,0.244131,400,0
0,0.75,1,1000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,2000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,3000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,5000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,7000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,10000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,25000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0,0.75,1,50000,0.001675,0.390944,0.0043875,0.234387,0.0539875,0.0894125,0.0210375,0.204169,400,750
0.25,0.75,1,1000,0.11445,0.198619,0.147381,0.10185,0.151831,0.0415375,0.110287,0.134044,400,0
0.25,0.75,1,2000,0.118288,0.190381,0.138169,0.0880125,0.183012,0.0219,0.118869,0.141369,400,0
0.25,0.75,1,3000,0.117819,0.194,0.147388,0.0639688,0.177475,0.00051875,0.162475,0.136356,400,0
0.25,0.75,1,5000,0.115663,0.201225,0.140775,0.0591875,0.248756,0,0.13645,0.0979437,400,0
0.25,0.75,1,7000,0.124506,0.20975,0.145775,0.0679375,0.19325,0,0.147419,0.111363,400,0
0.25,0.75,1,10000,0.12575,0.195513,0.139344,0.0807438,0.187438,0,0.1519,0.119313,400,0
0.25,0.75,1,25000,0.117575,0.189794,0.148444,0.0679687,0.211312,0,0.158219,0.106688,400,0
0.25,0.75,1,50000,0.120181,0.20885,0.120275,0.0918875,0.198387,0,0.14495,0.115469,400,0
0.05,0.75,1,1000,0.106106,0.172838,0.125575,0.122056,0.1215,0.0842,0.0893687,0.178356,400,0
0.05,0.75,1,2000,0.127256,0.173237,0.139569,0.0820875,0.192137,0.0349187,0.119844,0.13095,400,0
0.05,0.75,1,3000,0.147537,0.173212,0.151206,0.090975,0.167856,0.00630625,0.125056,0.13785,400,0
0.05,0.75,1,5000,0.165506,0.163,0.1462,0.097225,0.186413,0.004975,0.124725,0.111956,400,0
0.05,0.75,1,7000,0.157694,0.1675,0.173431,0.084575,0.171825,0,0.129612,0.115363,400,0
0.05,0.75,1,10000,0.1538,0.17535,0.148388,0.0850687,0.177075,0,0.14225,0.118069,400,0
0.05,0.75,1,25000,0.163606,0.177419,0.163169,0.0801188,0.199806,0,0.114056,0.101825,400,0
0.05,0.75,1,50000,0.147825,0.156706,0.1495,0.0983,0.18065,0,0.132706,0.134313,400,0
0.3,0.75,1,1000,0.0811562,0.21775,0.123563,0.124531,0.152512,0.0364937,0.115163,0.148831,400,0
0.3,0.75,1,2000,0.0979562,0.208675,0.119938,0.0738937,0.185231,0.021525,0.157719,0.135063,400,0
0.3,0.75,1,3000,0.128169,0.194269,0.144162,0.0821563,0.199362,0.00985625,0.122719,0.119306,400,0
0.3,0.75,1,5000,0.0946875,0.208762,0.124669,0.0798187,0.227937,0,0.137331,0.126794,400,0
0.3,0.75,1,7000,0.126562,0.185969,0.149156,0.0906187,0.203069,0,0.151425,0.0932,400,0
0.3,0.75,1,10000,0.129106,0.186413,0.12405,0.0911938,0.199962,0,0.160269,0.109006,400,0
0.3,0.75,1,25000,0.111856,0.189713,0.145231,0.0880625,0.2044,0,0.1287,0.132038,400,0
0.3,0.75,1,50000,0.117525,0.206044,0.128431,0.06125,0.207625,0,0.153356,0.125769,400,0
0.1,0.75,1,1000,0.122162,0.17635,0.152938,0.126163,0.152469,0.0329938,0.121737,0.115187,400,0
0.1,0.75,1,2000,0.140244,0.183512,0.143363,0.0947812,0.18555,0.00580625,0.123381,0.123362,400,0
0.1,0.75,1,3000,0.149894,0.191406,0.133069,0.0956812,0.168644,0,0.13345,0.127856,400,0
0.1,0.75,1,5000,0.1334,0.190969,0.162406,0.112294,0.178037,0,0.1218,0.101094,400,0
0.1,0.75,1,7000,0.146225,0.166681,0.138988,0.0720313,0.211744,0,0.155219,0.109113,400,0
0.1,0.75,1,10000,0.144288,0.173038,0.155081,0.093525,0.161362,0,0.161387,0.111319,400,0
0.1,0.75,1,25000,0.144781,0.145075,0.134887,0.101112,0.21595,0,0.136019,0.122175,400,0
0.1,0.75,1,50000,0.168838,0.189656,0.149769,0.07905,0.180319,0,0.117556,0.114812,400,0
0.35,0.75,1,1000,0.0710063,0.228319,0.117119,0.122287,0.14115,0.0437437,0.121112,0.155262,400,0
0.35,0.75,1,2000,0.0956,0.197038,0.100925,0.106112,0.165681,0.0445438,0.134963,0.155138,400,0
0.35,0.75,1,3000,0.0876563,0.237169,0.101844,0.102925,0.164925,0.0353125,0.136375,0.133794,400,0
0.35,0.75,1,5000,0.0922063,0.214556,0.110213,0.0829562,0.181019,0.0191687,0.134394,0.165488,400,0
0.35,0.75,1,7000,0.0945687,0.220413,0.117013,0.0691875,0.210638,0.0097375,0.112831,0.165612,400,0
0.35,0.75,1,10000,0.0907188,0.221506,0.124325,0.0685812,0.259581,0,0.123419,0.111869,400,0
0.35,0.75,1,25000,0.111037,0.195181,0.124756,0.0720937,0.245056,0,0.145512,0.106362,400,0
0.35,0.75,1,50000,0.102688,0.22655,0.105588,0.0976125,0.168944,0,0.146031,0.152587,400,0
0.15,0.75,1,1000,0.132937,0.174106,0.146256,0.0947125,0.139162,0.0124875,0.144806,0.155531,400,0
0.15,0.75,1,2000,0.139681,0.177231,0.127744,0.0800375,0.197044,0.000675,0.150344,0.127244,400,0
0.15,0.75,1,3000,0.139088,0.166538,0.167513,0.0947125,0.192387,0,0.130769,0.108994,400,0
0.15,0.75,1,5000,0.137937,0.188769,0.161644,0.05255,0.203781,0,0.148094,0.107225,400,0
0.15,0.75,1,7000,0.124662,0.191775,0.124406,0.0663625,0.224381,0,0.138406,0.130006,400,0
0.15,0.75,1,10000,0.146363,0.166975,0.176262,0.087925,0.17285,0,0.131356,0.118269,400,0
0.15,0.75,1,25000,0.131606,0.170506,0.130038,0.0973312,0.205063,0,0.125344,0.140113,400,0
0.15,0.75,1,50000,0.137644,0.177831,0.137869,0.0647937,0.207519,0,0.16255,0.111794,400,0
0.4,0.75,1,1000,0.029,0.2131,0.0414187,0.192719,0.0780875,0.179675,0.0426187,0.223381,400,0
0.4,0.75,1,2000,0.0116188,0.239206,0.0172437,0.229556,0.0273625,0.224062,0.0147063,0.236244,400,0
0.4,0.75,1,3000,0,0.259412,7.5e-05,0.238725,0.00124375,0.245631,0.00100625,0.253906,400,0
0.4,0.75,1,5000,0,0.239113,0,0.252613,0,0.261838,0,0.246438,400,0
0.4,0.75,1,7000,0,0.234819,0,0.259994,0,0.247388,0,0.2578,400,0
0.4,0.75,1,10000,0,0.249713,0,0.248506,0,0.248844,0,0.252937,400,0
0.4,0.75,1,25000,0,0.245844,0,0.24675,0,0.258288,0,0.249119,400,0
0.4,0.75,1,50000,0,0.244619,0,0.257688,0,0.249537,0,0.248156,400,0
0,0.75,1,1000,0.00215,0.372331,0.0054625,0.245787,0.0528313,0.0839875,0.0205125,0.216938,400,750
0,0.75,1,2000,0.00215,0.372331,0.0054625,0.245787,0.0528313,0.0839875,0.0205125,0.216938,400,750
0,0.75,1,3000,0.00215,0.372331,0.0054625,0.245787,0.0528313,0.0839875,0.0205125,0.216938,400,750
0,0.75,1,5000,0.00215,0.372331,0.0054625,0.245787,0.0528313,0.0839875,0.0205125,0.216938,400,750
0,0.75,1,7000,0.00215,0.372331,0.0054625,0.245787,0.0528313,0.0839875,0.0205125,0.216938,400,750
0,0.75,1,10000,0.00215,0.372331,0.0054625,0.245787,0.0528313,0.0839875,0.0205125,0.216938,400,750
